app_name,Setelah Normalize
Ajaib,untuk ajaib tolong dong untuk topup nya ini slow respon banget saya topup rdn ke saldo ajaib alpha lama banget masuknya
Ajaib,buat saya yang pemula modal kecil cukup bagus dan simpel semoga kedepanya lebih simpel dan tidak ada kendala apa pun dari sistemnya
Ajaib,jangan pake aplikasi ini saya top up saldo di riwayat statusnya berhasil namun pas di cek bagian saldo ndk ada masuk sama sekali saya sudah rugi 500000 mending jangan pake aplikasi ini merugikan cs nya juga nga bisa bantu sama sekali pengaduan belum selesai tapi sudah di tutup
Ajaib,min kok saya registrasi layar putih sih sudah berapa kali coba sama saja tolong lah saya mau investasi nih tolong min acc registrasi saya soalnya saya mau beli saham indo
Ajaib,lancar kembali mantap
Ajaib,sudah normal lagi
Ajaib,aduuuh error mulu min lg urgent juga kalau harus ada update tidak ada notifikasi nya nih tiba2 tidak bisa masuk
Ajaib,kenapa aplikasi di buka eror baru update versi terbarinya
Ajaib,gangguan mulu ini apk
Ajaib,sering eror
Ajaib,lag banget
Ajaib,ajaib gangguan kah
Ajaib,eror hari ini
Ajaib,apa si ajaib kebanyakan errornya bursa lagi buka aplikasi tidak bisa di buka hah
Ajaib,aplikasinya mudah di gunakan
Ajaib,gimana ceritanya ini jam market sesi 2 koneksi bisa error lagi mantau market tiba2 error sangat merugikan banget ini
Ajaib,aplikasi tidak jelas cok mau jual saham jadi tidak bisa karena tidak bisa dibuka
Ajaib,sejauh ini masih aman
Ajaib,tiba2 down dan ngk bisa akses web maupun apk
Ajaib,pas wkt krusial mau beli saham prog nya malah error dah bbrp x spt itu tidak layak di pakai app ini bisa cepat boncos
Ajaib,tidak disarankan pake aplikasi ini terlalu sering eror di jam bursa
Ajaib,error 006 mulu padahal lagi trading
Ajaib,saya pemula masih banyak belajar
Ajaib,parah sangat tidak rekomended untuk trading sementara mungkin bisa buat investing saja ini lagi mantengin tiba error tidak bisa dibuka alamat jebol
Ajaib,sumpah ya makin kemari apk nya bener² kacauu tidak nyaman main di ajaib
Ajaib,crash terus gajelas
Ajaib,hallo ajaib kenapa aplikasi tiba2 keluar sendiri koneksi internet bagus koq kenapa disini terjadi kesalahan koneksi tolong kinerjanya di perbaiki lagi
Ajaib,kecepatan transfer dana hasil penjualan saham ke rekening pribadi cukup baik tidak terlalu lama setelah settlement investasi saham
Ajaib,woy ajaib gimana cara duit 100 ribu nyangkut di akun ya sedangkan gw mau beli saham
Ajaib,mundur2 terus t2 harusnya malah berasa t4
Ajaib,apakah bisa di update berikutnya ditambahkan label saham syariah beri tulisan kecil agar tau sahamnya syariah atau tidak
Ajaib,best banget emng ajaib saham inisaya sebagai pengguna sangat merekomendasikan buat download selain fiturnya yang lengkap nabung reksadana juga mudah dan banyak edukasi buat pemula
Ajaib,buat pemula juga arman karena ada banyak panduan dan info yang baritu banget transaksinya cepat notifnya juga realtime pokoknya nyaman dan bikin belajar investasi jadi lebih seruuu hihi
Ajaib,apa sih ini aplikasi nge leg bangett
Ajaib,tolong bantu login lagi karna lupa email jangan di persulit masa login juga harus ngprin dulu kerta kerta ribet amat
Ajaib,salah satu aplikasi saham terbaik menurut gua mantap anti bodong dan yang pasti sangat aman
Ajaib,masih pemula mudah2an tidak mengecewakan
Ajaib,mau ambil saldo rdn saja lama banget kalah jauh sama stockbit
Ajaib,cocok untuk investasi pemula
Ajaib,mantap
Ajaib,aplikasinya sangat gampang di mengerti untuk gua yang masih pemula di dunia trading fitur nya simple dan komplit transaksi juga cepet best deh pokonya
Ajaib,sampai sekarang tanggal 04 novepmer 2025 pendaftaran masih berstatus di tahap dalam proses verifikasi padahal sudah 3 hari yang lalu daftarnya sampai kapan status tahap verifikasi akan jadi terdaftar
Ajaib,investasi bbca saham jadi lebih mudah
Ajaib,bgus
Ajaib,saya suka karena bisa memulai investasi saham dengan modal yang sangat kecil
Ajaib,kenapa saldo rdn saya belum masuk kak padahal di mbanking saya sudah kepotong mohon bantuannya kak
Ajaib,kenapa akun saya sampai saat ini masih belum diverifikasi
Ajaib,uang hilang tidak bisa diklaim nunggu lama
Ajaib,masih pemula masih coba
Ajaib,min di saya orderbook nya tidak kelihatan emang tidak guna pencet tombol beli nya lansung market order limit order nya tidak ada antrian nya jelek terlalu lelet saya bandingkan dengan stocbit
Ajaib,pajaknya jangan kemahalan untuk deposit kecil kadang rugi dipajak
Ajaib,belajar saham yang baik
Ajaib,uda mau pindah ke app lain saja utk proses uang masuk ke rdn sangat lama tggl 31 okt jual dan di tggl 4 baru masuk ke rdn dari rdn tarik ke bank lama juga kenapa ya tidak bisa seperti app sebelah yang proses sangat cepat tidak lama uda masuk uang nya uda tidak mau lagi pakai applikasi ni nanti pelan2 saham yang lain dijual utk pindah ke app lain saja susah proses di app ni lama kali diproses nya buat yang lain pikir2 la nanti urgent butuh tapi uang berhari2 baru masuk ke rekening
Ajaib,whiz nya error
Ajaib,aplikasi lemot problematik gw narik dari ajaib alpha ke ajaib biasa kaga masuk masuk 1 hari uninstal ajalah
Ajaib,penarikan sulit refund sulit csnya lemot kyak siput
Ajaib,saya membeli pecahan saham etf spy kenapa sampai hari ini belum keluar portofolio nya sudah sudah 4 hari di riwayat pun tidak ada transaksi padahal saldo rdn sudah terpotong
Ajaib,sering lag dan keluar sendiri total aset pun terkadang meleset top up lama masuknya apakah ini dapat dipercaya
Ajaib,aplikasi sekuritas terjelek menurut ku mau wd saja bertele tele banget sudah nunggu 2 hari harus nunggu sampe sore lagi giliran depo cepat tuh tolong lah di perbaiki lagi
Ajaib,mantap
Ajaib,okoook
Ajaib,sudah pesen eipo tpi malah eror dan erorny pas sudah penutupan
Ajaib,woy klo di batalin sepihak balikin dana ipo nya ke rdn
Ajaib,bagus
Ajaib,duit gw mana jing pesen pjhb dibatalin
Ajaib,permasalahan e ipo gimana min banyak pengguna lain eipo ditolak saldo belum kembali eipo menghilang dari sistem
Ajaib,baru download apk trus liat ulasan negatif di playstore dan liat komentar pengguna ajaib di strem apk lain ko jadi takut menggunakan apk ajaib
Ajaib,saya pengguna ajaib dari 2022 pemesanan ipo saya kenapa dibatalkan minpadalah sudah approved
Ajaib,tadi pagi beli ipo pjhb sudah sukses saldo sudah berkurang tiba sore ini di cek di batalin alasan saldo kosong lah itu tadi pagi kan sudah sukses saldo sudah berkurang ko bilang saldo kosong trus saldo yang berkurang buat bayar ipo pjhb tadi pagi lari kemana oke lah kalau di batalin tp saldo balikin dong katanya di awasi ojk kalau ada yang mau pake sekuritas ini mending pikir lagi
Ajaib,ajaib tolong ini saya memesan ipo pjhb padahal uang pesanan saya pas saya memesan 10 lot harga 330000 tetapi di batalkan kenapa ini dan uangnya belum di kembalikan tolong lah
Ajaib,prosesnya lama saya coba beli di reksa dana belum juga selesai diproses mohon diperbaiki
Ajaib,aplikasi penipu dan pencuri dana saya hilang gitu saja pas ikut ipo
Ajaib,sering gangguan banyak bug sudah pasang stop loss malah tidak kejual saham saya
Ajaib,min tolong adain fitur trailing stop
Ajaib,proses deposit penarikannya terlalu lamaaaa
Ajaib,sial banget aku order sp padahal pake market order sekitar jam 2130 han tapi blum di eksekusi sampe sekarang cepetin lagi bang
Ajaib,lama ya verifikasinya padahal sudah sy setor 10rb masuk tidak tuh ya
Ajaib,belum terverifikasi dh nunggu 7 minggu
Ajaib,maaf banget awalnya saya mau pake sekutitas ajaib saat daftar oke oke saja dan login oke ketika verifikasi akun terhalang di rdn yang harus bca sementara saya bukan pengguna bca alhasil skip dan pindah ke sekuritas lain yang sat set oke
Ajaib,tampilan ui aplikasi nyaman dipandangdan banyak sekali fitur²nya kayak nabung reksadana investasi saham dan yang lain² dan jika ada kendala tidak usah panik hubungi cs yang sangat responsif
Ajaib,simpel
Ajaib,saya kurangin bintang nya karena customer service email nya sangat lama buat balas pesan saya
Ajaib,cara ganti nomor telepon nya gimana ya
Ajaib,trading saham di ajaib sangat menguntungkan sekali
Ajaib,sebagai pemula saya sangat merekomendasikan ajaib untuk investasi saham sangat rekomended
Ajaib,tidak hanya saham indonesia ajaib menawarkan reksa dana obligasi hingga saham as membantu diversifikasi portofolio investasi saham
Ajaib,sejauh ini nyaman pakai ini
Ajaib,kurang kumplit bagi pemula
Ajaib,aplikasi investasi terpercaya banget karena sangat mudah di akses dan di pahami
Ajaib,sejak kenal ajaib saya jadi rutin investasi tiap bulan fiturnya lengkap edukatif dan bantu saya kelola keuangan dengan lebih cerdas
Ajaib,cocok untuk kalian yang sedang mencari aplikasi saham terpercaya
Ajaib,cocok banget buat kalian yang sedang mencari aplikasi investasi yang terpercaya
Ajaib,untuk aku si pemula sejauh ini aplikasi ajaib sih yang paling gampang untuk pembelian saham ataupun crypto mau deposit rekening juga mudah bisa pake metode apapun mau rekening ataupun ewallet semua bisa the best lah pokoknya
Ajaib,buat pemula kaya akuu sih buat investasi cocok bangett banyak fiturfitur yang suport buat pemula kaya aku disini juga bisa tabung reksadana aman bangtt
Ajaib,mudah di buat biesnies
Ajaib,suka banget sama aplikasi ini dengan fitur yang lengkap edukasi untuk pemula sangat jelas jd sangat friedly untuk user pertama kali ditambah sama sekali tidak bikin ribet
Ajaib,rekomend banget buat beli saham sma crypto disinii asli membantu banget
Ajaib,ajaib saham saya suka banget pakai ajaib karena semua jenis investasi bisa diatur di satu aplikasi dengan tampilan yang simpel dan informatif
Ajaib,terima kasih
Ajaib,cocok buat investor pemula baru pertama kali investasi dan langsung jatuh cinta sama ajaib fiturnya jelas tutorialnya lengkap dan tampilannya tidak bikin bingung deposit dan penarikan juga cepat banget pokoknya aplikasi wajib buat belajar investasi dari nol
Ajaib,aku baru pertama menggunakan aplikasi ini ternyata sangat simple investasi disini sangat aman
Ajaib,awalnya penasaran dengan aplikasi ini dan saat kemudian saya cuba untuk investasi online lwat aplikasi ini ehh ternyata bikin candu lho akhirnya sampai saat ini saya msih setia ber saham di aplikasi ini sampai sekarang memudahkan kan segala nya
Ajaib,aplikasi investasi saham dan investasi reksadana yang sangat bagus untuk pemula
Ajaib,investasi terpercaya
Ajaib,tanam saham disini menguntungkan sekali
Ajaib,“tampilan ajaib saham simpel banget cocok untuk siapa saja yang ingin mulai investasi saham”
Ajaib,investasi di ajaib bikin saya lebih disiplin dan paham pasar semua data saham reksadana sampai obligasi tersaji lengkap dan akurat
Ajaib,investasi di ajaib mudah dan aman sekali
Ajaib,kenapa saldo saya bisa terpotong walau tidak bertransaksi diketerangan bahwa bertransaksi saham tapi tidak masuk portofolio lalu kemana uang nya otomatis dari sistem atau gimana soal nya saya tidak pernah bertransaksi
Ajaib,aplikasi nya sangat bagus sekali saya baru belajar investasi langsung ngerti karna simple
Ajaib,sukaa banget sama aplikasi ajaib inii cocok buat pemula kaya akuu untuk sahamm dan investasi diaplikasi ini sangat cocok bangett semoga kedepannya bisa lebih baik lagi terima kasih
Ajaib,aplikasi yang sangat bagus dan membantu saya dalam menabung dan berdagang saham bbca dan bbni terima kasih ajaib
Ajaib,sejak pakai ajaib investasi jadi kebiasaan baru tiap bulan fiturnya lengkap banget dan bantu saya atur strategi keuangan dengan mudah
Ajaib,ajaib saham ini worth it banget buat investasi saham simpel dan tidak ribet bbca juga ada jadi makin lengkap deh
Ajaib,izin bertanyakenapa dr 2 hari lalu ketika ketika menghapus watchlist saham selalu gagaltidak bisa terhapusdan ketika ingin mengganti watchlist saham baru juga selalu gagalmohon bantuannya
Ajaib,saya mulai investasi di ajaib karena fiturnya lengkap banget bisa beli saham reksadana sampai obligasi semua dalam satu aplikasi
Ajaib,ajaib jadi aplikasi favorit saya buat investasi tampilannya simpel edukasinya jelas dan semua transaksi saham sampai reksadana terasa aman
Ajaib,proses ganti rekening ama withdrawal juga lama banget mohon untuk admin nya minimal gercep lah prosesnya lagi butuh duit ini
Ajaib,aplikasinya canggih ada fitur stock screemer jadinya kita tidak perlu ngecek satu2 saham nya hebat sihh
Ajaib,saya suka beli obligasi pemerintah di ajaib notifikasinya selalu update jadi tidak pernah ketinggalan jadwal penawaran dan pembayarannya
Ajaib,aplikasi ajaib saham memberi nilai tambah dengan promo cashback emas
Ajaib,investasi reksadana dana cocok buat pemula banget
Ajaib,kalau ada info ipo gitu selalu belinya di ajaib yang terdekat katanya ada ipo pani bersama pama di ajaib pasti dapet jatah ipo sih
Ajaib,ajaib saham sangat membantu saya memantau saham mdka ipo dan pani gold fitur grafik dan berita pasar juga keren banget tidak kalah sama aplikasi luar negeri
Ajaib,aplikasi dgn fitur yang lengkap investasi saham dan nabung reksadana skrg bisa disatu aplikasi mudah digunakan untuk pemula
Ajaib,ajaib saham benarbenar platform yang luar biasa saya sangat antusias dengan potensi ipo emas di masa depan terutama dengan adanya rencana ipo 2025 kabar tentang ipo september semakin membuat saya bersemangat
Ajaib,proses beli ipo saham emas di ajaib sangat mudah dan cepat tidak ribet semua bisa dilakukan langsung dari aplikasi apalagi buat investor pemula notifikasi dan panduan langkahlangkahnya jelas bikin pengalaman ikut eipo jadi lancar banget ajaib benerbener mempermudah akses ke ipo
Ajaib,josjis
Ajaib,update informasi terbaru dari suatu emiten masih lambat
Ajaib,aplikasi ajaib saham bikin investasi makin gampang cuma modal kecil sudah bisa beli saham pantau portofolio dan belajar investasi juga
Ajaib,suka banget sama ajaib saham ini ipo emas yang menguntungkan bagus dan sangat aman jangan ragu download aplikasi ini ya gaes
Ajaib,aplikasi ajaib sangat userfriendly dan mudah digunakan untuk investasi saham dan reksa dana cocok untuk pemula proses pendaftaran cepat dan modal mulai sangat ringan hanya rp1 fitur seperti price alert dan edukasi investasi sangat membantu
Ajaib,bikin akun saja susah bngetribet harus ini harus itu kebanyakan sarat kaya mau pinjol saja
Ajaib,aplikasi yang sangat bagus sekali sangat rekomendasi bagi saya cs sopan dan ramah aplikasinya juga aman
Ajaib,ajaib saham mantap bisa pantau ipo emas dan saham mdka dengan mudah fitur lengkap transaksi lancar cocok buat investor pemula
Ajaib,ajaib saham membantu saya yang baru belajar investasi tampilan aplikasinya sederhana dan mudah dipahami cocok buat pemula saya bisa pantau pergerakan saham termasuk info tentang ipo terbaru seperti mdka dan anak usaha mdka notifikasi harganya juga akurat jadi lebih cepat ambil keputusan sekarang saya rutin pakai aplikasi ini buat cek saham dan belajar analisis pasar
Ajaib,jangan hanya menabung emas fisik saatnya punya perusahaan emas ambil bagian dalam ipo emas ini untuk mengamankan portofolio anda dari inflasi dengan aset komoditas yang teruji aplikasi ajaib sangat memudahkan kita untuk berinvestasi
Ajaib,mulai invest saham jd gampang edukasiny lengkap tampilanny jg enak diliat pokokny cocok buat pemula
Ajaib,beberapa jenis ipo yang ditampilkan sepertinya prospeknya menjanjikan ipo emas terutama dan beberapa ipo 2025 juga menjanjikan lets go untuk amunisi jangka panjang
Ajaib,ajaib saham menurutku asik banget dipake tampilan aplikasinya simple tapi tetap lengkap jadi gampang banget buat ngerti cara beli atau jual saham buat pemula juga aman karena ada banyak panduan dan info yang bantu banget transaksinya cepat notifnya juga realtime pokoknya nyaman dan bikin belajar investasi jadi lebih seruuu hihi
Ajaib,mohon maaf ini kenapa ya sekuritas ini suka sekali tidak bisa dibuka saat waktu sore doang padahal internet kenceng
Ajaib,setelah diperbarui tampilan dan menu watlis lebih enakminusnya naik turunnya saham tidak terpantau karena dari urutan top gainerlos tidak terlihat naik berapa semua saham terbaca 0 sekian setelah saya cek 1 1 ternyata ada sudah 20 masih kebaca 02
